entry,name,signature,raw_c,native_source,status,notes
10021b80,ggpo_client_chat,undefined ggpo_client_chat(void),raw-c/10021b80_ggpo_client_chat.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x0c with null false
10021bb0,ggpo_advance_frame,undefined ggpo_advance_frame(void),raw-c/10021bb0_ggpo_advance_frame.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x08 with null false
10021be0,ggpo_synchronize_input,undefined ggpo_synchronize_input(void),raw-c/10021be0_ggpo_synchronize_input.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x04 with null false
10021c20,ggpo_idle,undefined ggpo_idle(void),raw-c/10021c20_ggpo_idle.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x00 with null false
10021c50,ggpo_set_frame_delay,undefined ggpo_set_frame_delay(void),raw-c/10021c50_ggpo_set_frame_delay.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x1c with null false
10021c80,ggpo_client_set_game_event,undefined ggpo_client_set_game_event(void),raw-c/10021c80_ggpo_client_set_game_event.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x14; no null guard in DLL
10021ca0,ggpo_logv,undefined ggpo_logv(void),raw-c/10021ca0_ggpo_logv.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact vtable dispatch offset 0x18 when session non-null
10021cc0,ggpo_log,undefined ggpo_log(void),raw-c/10021cc0_ggpo_log.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Exact va_list wrapper over ggpo_logv
10021cf0,FUN_10021cf0,undefined FUN_10021cf0(void),raw-c/10021cf0_FUN_10021cf0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: DLL process attach timing/CRT initialization hook supplied by native Mach-O process runtime
10021d10,ggpo_start_replay,undefined ggpo_start_replay(void),raw-c/10021d10_ggpo_start_replay.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Native replay export wrapper allocates and constructs ReplayBackend
10021d60,ggpo_start_streaming,undefined ggpo_start_streaming(void),raw-c/10021d60_ggpo_start_streaming.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Export creates native SpectatorBackend session
10021db0,ggpo_start_synctest,undefined ggpo_start_synctest(void),raw-c/10021db0_ggpo_start_synctest.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp,native_converted,Native SyncTest export wrapper allocates and constructs SyncTestBackend
10021e00,ggpo_client_connect,undefined ggpo_client_connect(void),raw-c/10021e00_ggpo_client_connect.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/client_backend.cpp; docs/ggponet/peer-backend-map.md,native_converted,ggpo_client_connect export wired to native GGPOBackend constructor path with null allocation behavior
10021e50,ggpo_start_session,undefined ggpo_start_session(void),raw-c/10021e50_ggpo_start_session.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/exports.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/peer_backend.cpp,native_converted,"Direct ggpo_start_session export: allocate/construct native peer session, start remote peer, return session"
10021ec0,FUN_10021ec0,undefined FUN_10021ec0(void),raw-c/10021ec0_FUN_10021ec0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/logging.cpp; docs/ggponet/native-runtime-mappings.md,native_converted,"Quark log sink: optional timestamps, formatted file write, flush, and native debug/file behavior"
10021f70,FUN_10021f70,undefined FUN_10021f70(void),raw-c/10021f70_FUN_10021f70.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/logging.cpp; docs/ggponet/native-runtime-mappings.md,native_converted,Quark log gate: quark.log/quark.log.ignore environment handling and lazy log file creation
10021ff0,FUN_10021ff0,undefined FUN_10021ff0(void),raw-c/10021ff0_FUN_10021ff0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/logging.cpp; docs/ggponet/native-runtime-mappings.md,native_converted,Variadic quark log wrapper delegates to native quark_logv
10022020,FUN_10022020,undefined FUN_10022020(void),raw-c/10022020_FUN_10022020.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/game_input.cpp,native_converted,"Native GameInput equality compare with optional frame ignore, size/assert checks, and mismatch logging"
100221f0,FUN_100221f0,undefined FUN_100221f0(void),raw-c/100221f0_FUN_100221f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/game_input.cpp,native_converted,Native GameInput bitwise OR merge over active size
10022310,FUN_10022310,undefined FUN_10022310(void),raw-c/10022310_FUN_10022310.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/game_input.cpp,native_converted,"Exact GameInput construction: frame, size, zero 18 bytes, copy payload, assert invalid size"
100224a0,FUN_100224a0,undefined FUN_100224a0(void),raw-c/100224a0_FUN_100224a0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/game_input.cpp,native_converted,Native local-player GameInput construction with per-player offset and 2-player size cap
100226c0,FUN_100226c0,undefined FUN_100226c0(void),raw-c/100226c0_FUN_100226c0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/game_input.cpp,native_converted,Native GameInput text formatter with frame/size and set bit positions
10022860,FUN_10022860,undefined FUN_10022860(void),raw-c/10022860_FUN_10022860.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/game_input.cpp,native_converted,Native GameInput prefixed debug log: prefix + formatted input + newline
100228f0,FUN_100228f0,undefined FUN_100228f0(void),raw-c/100228f0_FUN_100228f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,Bitvector read bit used by UDP compressed input decode/logging
10022950,FUN_10022950,undefined FUN_10022950(void),raw-c/10022950_FUN_10022950.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,Bitvector write zero bit used by UDP compressed input encoding
100229b0,FUN_100229b0,undefined FUN_100229b0(void),raw-c/100229b0_FUN_100229b0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,Bitvector write one bit used by UDP compressed input encoding
10022a10,FUN_10022a10,undefined FUN_10022a10(void),raw-c/10022a10_FUN_10022a10.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,Bitvector read byte used by UDP compressed input decode
10022a60,FUN_10022a60,undefined FUN_10022a60(void),raw-c/10022a60_FUN_10022a60.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,Bitvector write byte used by UDP compressed input encoding
10022b70,FUN_10022b70,undefined FUN_10022b70(void),raw-c/10022b70_FUN_10022b70.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,Frame-age helper: converts elapsed milliseconds to 60 Hz frames
10022bb0,FUN_10022bb0,undefined FUN_10022bb0(void),raw-c/10022bb0_FUN_10022bb0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,"Local connect status calculation from RTT, remote frame, last quality-report time, and current frame"
10022c20,FUN_10022c20,undefined FUN_10022c20(void),raw-c/10022c20_FUN_10022c20.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,Quality-reply handler stores round-trip time as now minus echoed timestamp
10022c50,FUN_10022c50,undefined FUN_10022c50(void),raw-c/10022c50_FUN_10022c50.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP protocol log prefix helper mapped to quark_logv with `udp proto | ` prefix
10022ce0,FUN_10022ce0,undefined FUN_10022ce0(void),raw-c/10022ce0_FUN_10022ce0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/peer_backend.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP protocol network stats snapshot for peer stats/advance-frame lag cache
10022d40,FUN_10022d40,undefined FUN_10022d40(void),raw-c/10022d40_FUN_10022d40.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,Invalid UdpProtocol message assertion/fail path
10022e20,FUN_10022e20,undefined FUN_10022e20(void),raw-c/10022e20_FUN_10022e20.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,Protocol event debug logging for synchronized event type 2
10022e60,FUN_10022e60,undefined FUN_10022e60(void),raw-c/10022e60_FUN_10022e60.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,"UdpMsg debug logging by type for sync, quality, and compressed-input headers"
100230a0,FUN_100230a0,undefined FUN_100230a0(void),raw-c/100230a0_FUN_100230a0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UdpProtocol bind/start wrapper: passes local port and protocol receiver object into native UDP socket init
100230e0,FUN_100230e0,undefined FUN_100230e0(void),raw-c/100230e0_FUN_100230e0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/peer_backend.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP protocol event dequeue used by peer idle event pump
10023130,FUN_10023130,undefined FUN_10023130(void),raw-c/10023130_FUN_10023130.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,"UdpProtocol constructor: callback table, embedded UDP socket, protocol queues/state, env idle knobs, four initial GameInput slots, disconnect state"
10023320,FUN_10023320,undefined FUN_10023320(void),raw-c/10023320_FUN_10023320.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UdpProtocol event enqueue: logs Queuing event and appends native protocol event
10023350,FUN_10023350,undefined FUN_10023350(void),raw-c/10023350_FUN_10023350.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP peer-disconnected callback: creates and queues event type 4
100233a0,FUN_100233a0,undefined FUN_100233a0(void),raw-c/100233a0_FUN_100233a0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP first-packet callback: creates and queues event type 0
100233f0,FUN_100233f0,undefined FUN_100233f0(void),raw-c/100233f0_FUN_100233f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,"UDP compressed input handler: decodes delta bitvector, queues input events, discards acked pending outputs"
10023930,FUN_10023930,undefined FUN_10023930(void),raw-c/10023930_FUN_10023930.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UdpProtocol send wrapper: logs outgoing message and queues it to native UDP socket
10023960,FUN_10023960,undefined FUN_10023960(void),raw-c/10023960_FUN_10023960.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,"Sync-request sender: stores send time, random 16-bit token, and sends type 1 message"
100239f0,FUN_100239f0,undefined FUN_100239f0(void),raw-c/100239f0_FUN_100239f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,UDP compressed input sender: encodes pending local inputs and queues type-3 UDP message
10023eb0,FUN_10023eb0,undefined FUN_10023eb0(void),raw-c/10023eb0_FUN_10023eb0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,"UDP local input send policy: pending-output queue, idle suppression, compressed send trigger"
10023fa0,FUN_10023fa0,undefined FUN_10023fa0(void),raw-c/10023fa0_FUN_10023fa0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/peer_backend.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP remote endpoint configuration plus 1000ms protocol timer registration
10023fe0,FUN_10023fe0,undefined FUN_10023fe0(void),raw-c/10023fe0_FUN_10023fe0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,Quality-report handler: sends type 5 echo reply and stores remote connect status
10024050,FUN_10024050,undefined FUN_10024050(void),raw-c/10024050_FUN_10024050.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,"Sync-reply handler: validates token, decrements retry count, queues progress/synchronized events, and resends as evidenced"
100241b0,FUN_100241b0,undefined FUN_100241b0(void),raw-c/100241b0_FUN_100241b0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,Sync-request handler: sends type 2 sync reply echoing request token
10024210,FUN_10024210,undefined FUN_10024210(void),raw-c/10024210_FUN_10024210.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,"Sync start: sets state 0, seeds retry count, and queues first sync request"
10024240,FUN_10024240,undefined FUN_10024240(void),raw-c/10024240_FUN_10024240.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,UDP packet dispatch table including compressed input type 3
10024390,FUN_10024390,undefined FUN_10024390(void),raw-c/10024390_FUN_10024390.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol_compressed.cpp,native_converted,"UDP timer: sync retry, state-2 compressed-input resend, quality report send"
100244f0,FUN_100244f0,undefined FUN_100244f0(void),raw-c/100244f0_FUN_100244f0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/peer_backend.cpp; Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_protocol.cpp,native_converted,UDP socket stats snapshot used by UDP protocol network stats
10024520,FUN_10024520,undefined FUN_10024520(void),raw-c/10024520_FUN_10024520.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,UDP log prefix helper mapped to quark_logv with `udp | ` prefix
100245b0,FUN_100245b0,undefined FUN_100245b0(void),raw-c/100245b0_FUN_100245b0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,UDP bind/rebind across requested port range with nonblocking BSD UDP socket
100246e0,FUN_100246e0,undefined FUN_100246e0(void),raw-c/100246e0_FUN_100246e0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,"UDP init: reads ggpo.network.delay, stores local port/receiver, binds base port plus 10"
10024750,FUN_10024750,undefined FUN_10024750(void),raw-c/10024750_FUN_10024750.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,"UDP queued send drain with network-delay gate, remote-address assertion, sendto, and sent-byte accounting"
10024a10,FUN_10024a10,undefined FUN_10024a10(void),raw-c/10024a10_FUN_10024a10.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,Poll idle send-drain callback mapped to udp_socket_flush_send_queue
10024a30,FUN_10024a30,undefined FUN_10024a30(void),raw-c/10024a30_FUN_10024a30.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,UDP destructor closes socket and clears native queues/state
10024aa0,FUN_10024aa0,undefined FUN_10024aa0(void),raw-c/10024aa0_FUN_10024aa0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,"UDP constructor initializes socket fields, remote state, stats, queues, receive buffer, and poll callback target"
10024ba0,FUN_10024ba0,undefined FUN_10024ba0(void),raw-c/10024ba0_FUN_10024ba0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,"UDP periodic network stats: prunes 3000 ms packet stats, computes bandwidth/count/overhead, logs exact format"
10024d60,FUN_10024d60,undefined FUN_10024d60(void),raw-c/10024d60_FUN_10024d60.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,"UDP send enqueue wrapper: records current time and data, then attempts drain"
10024da0,FUN_10024da0,undefined FUN_10024da0(void),raw-c/10024da0_FUN_10024da0.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/udp_socket.cpp,native_converted,"UDP receive poll: nonblocking recv loop, first-packet callback, packet callback, packet stats, pending/no-data and ECONNRESET handling"
